Station,Date,Time,Precip,Air max,min,obs
ANTIOCH.C,19930601,800,0,77,53,56
ANTIOCH.C,19930602,800,0,76,53,59
ANTIOCH.C,19930603,800,0,77,52,63
ANTIOCH.C,19930604,800,0.07,69,55,60
ANTIOCH.C,19930605,800,0.03,71,50,58
ANTIOCH.C,19930606,800,0,68,54,60
ANTIOCH.C,19930607,800,0,74,59,61
ANTIOCH.C,19930608,800,0,83,59,69
ANTIOCH.C,19930609,800,0,91,61,65
ANTIOCH.C,19930610,800,0,83,66,
ANTIOCH.C,19930611,800,0,83,53,64
ANTIOCH.C,19930612,800,0,87,59,67
ANTIOCH.C,19930613,800,0,92,59,70
ANTIOCH.C,19930614,800,0,96,70,79
ANTIOCH.C,19930615,800,0,96,66,70
ANTIOCH.C,19930616,800,0,92,65,76
ANTIOCH.C,19930617,800,0,97,73,85
ANTIOCH.C,19930618,800,0,100,68,78
ANTIOCH.C,19930619,800,0,101,67,78
ANTIOCH.C,19930620,800,0,94,63,72
ANTIOCH.C,19930621,800,0,84,65,69
ANTIOCH.C,19930622,800,0,85,59,68
ANTIOCH.C,19930623,800,0,95,65,72
ANTIOCH.C,19930624,800,0,98,74,
ANTIOCH.C,19930625,800,0,104,75,82
ANTIOCH.C,19930626,800,0,105,67,75
ANTIOCH.C,19930627,800,0,96,71,82
ANTIOCH.C,19930628,800,0,89,63,71
ANTIOCH.C,19930629,800,0,95,70,78
ANTIOCH.C,19930630,800,0,98,69,82
ANTIOCH.C,19930701,800,0,99,73,82
ANTIOCH.C,19930702,800,0,91,70,78
ANTIOCH.C,19930703,800,0,95,66,78
ANTIOCH.C,19930704,800,0,97,64,72
ANTIOCH.C,19930705,800,0,95,65,78
ANTIOCH.C,19930706,800,0,104,67,84
ANTIOCH.C,19930707,800,0,101,64,88
ANTIOCH.C,19930708,800,0,88,61,65
ANTIOCH.C,19930709,800,0,91,58,64
ANTIOCH.C,19930710,800,0,92,62,74
ANTIOCH.C,19930711,800,0,87,64,72
ANTIOCH.C,19930712,800,0,93,65,65
ANTIOCH.C,19930713,800,0,93,62,76
ANTIOCH.C,19930714,800,0,93,59,75
ANTIOCH.C,19930715,800,0,87,61,73
ANTIOCH.C,19930716,800,0,90,60,77
ANTIOCH.C,19930717,800,0,92,60,73
ANTIOCH.C,19930718,800,0,94,64,72
ANTIOCH.C,19930719,800,0,90,57,67
ANTIOCH.C,19930720,800,0,88,58,63
ANTIOCH.C,19930721,800,0,89,60,65
ANTIOCH.C,19930722,800,0,93,65,80
ANTIOCH.C,19930723,800,0,94,71,76
ANTIOCH.C,19930724,800,0,94,76,84
ANTIOCH.C,19930725,800,0,85,62,70
ANTIOCH.C,19930726,800,0,91,60,68
ANTIOCH.C,19930727,800,0,88,59,69
ANTIOCH.C,19930728,800,0,82,59,68
ANTIOCH.C,19930729,800,0,90,58,66
ANTIOCH.C,19930730,800,0,100,65,80
ANTIOCH.C,19930731,2359,0,99,58,89
ANTIOCH.C,19930801,2359,0,102,62,
ANTIOCH.C,19930802,2359,0,101,64,
ANTIOCH.C,19930803,2359,0,92,58,
ANTIOCH.C,19930804,2359,0,88,60,
ANTIOCH.C,19930805,2359,0,90,56,
ANTIOCH.C,19930806,2359,0,92,57,
ANTIOCH.C,19930807,2359,0,85,57,
ANTIOCH.C,19930808,2359,0,86,54,
ANTIOCH.C,19930809,2359,0,87,54,
ANTIOCH.C,19930810,2359,0,75,57,
ANTIOCH.C,19930811,2359,0,78,53,
ANTIOCH.C,19930812,2359,0,85,53,
ANTIOCH.C,19930813,2359,0,83,55,
ANTIOCH.C,19930814,2359,0,84,53,
ANTIOCH.C,19930815,2359,0,78,59,
ANTIOCH.C,19930816,2359,0,84,52,
ANTIOCH.C,19930817,2359,0,89,55,
ANTIOCH.C,19930818,2359,0,90,54,
ANTIOCH.C,19930819,2359,0,81,53,
ANTIOCH.C,19930820,800,0,87,58,60
ANTIOCH.C,19930821,800,0,93,60,62
ANTIOCH.C,19930822,800,0,97,61,64
ANTIOCH.C,19930823,800,0,98,64,80
ANTIOCH.C,19930824,800,0,94,60,78
ANTIOCH.C,19930825,800,0,91,67,69
ANTIOCH.C,19930826,800,0,95,60,77
ANTIOCH.C,19930827,800,0,99,66,75
ANTIOCH.C,19930828,800,0,97,64,71
ANTIOCH.C,19930829,2359,0,86,52,65
ANTIOCH.C,19930830,800,0,77,58,68
ANTIOCH.C,19930831,800,0,80,55,65
ANTIOCH.C,19930901,800,0,96,63,70
ANTIOCH.C,19930902,800,0,98,66,75
ANTIOCH.C,19930903,800,0,97,63,67
ANTIOCH.C,19930904,800,0,91,61,65
ANTIOCH.C,19930905,800,0,84,59,62
ANTIOCH.C,19930906,800,0,82,54,62
ANTIOCH.C,19930907,800,0,94,56,66
ANTIOCH.C,19930908,800,0,98,61,70
ANTIOCH.C,19930909,800,0,96,60,66
ANTIOCH.C,19930910,800,0,97,58,65
ANTIOCH.C,19930911,800,0,91,58,66
ANTIOCH.C,19930912,800,0,88,54,60
ANTIOCH.C,19930913,800,0,92,60,75
ANTIOCH.C,19930914,800,0,77,56,60
ANTIOCH.C,19930915,800,0,77,53,61
ANTIOCH.C,19930916,800,0,71,52,61
ANTIOCH.C,19930917,800,0,76,51,57
ANTIOCH.C,19930918,800,0,77,52,56
ANTIOCH.C,19930919,800,0,82,50,54
ANTIOCH.C,19930920,800,0,88,49,63
ANTIOCH.C,19930921,800,0,84,55,63
ANTIOCH.C,19930922,800,0,81,50,54
ANTIOCH.C,19930923,800,0,87,53,58
ANTIOCH.C,19930924,800,0,91,57,67
ANTIOCH.C,19930925,800,0,92,53,59
ANTIOCH.C,19930926,800,0,93,56,63
ANTIOCH.C,19930927,800,0,95,57,61
ANTIOCH.C,19930928,800,0,93,60,62
ANTIOCH.C,19930929,800,0,92,60,71
ANTIOCH.C,19930930,800,0,88,61,69
ANTIOCH.C,19931001,800,0,91,61,62
ANTIOCH.C,19931002,800,0,86,56,62
ANTIOCH.C,19931003,800,0,79,53,60
ANTIOCH.C,19931004,800,0,73,58,60
ANTIOCH.C,19931005,800,0,67,54,57
ANTIOCH.C,19931006,800,0,75,54,58
ANTIOCH.C,19931007,800,0,79,53,60
ANTIOCH.C,19931008,800,0,82,56,60
ANTIOCH.C,19931009,800,0,75,60,62
ANTIOCH.C,19931010,800,0,75,60,63
ANTIOCH.C,19931011,800,0,70,59,60
ANTIOCH.C,19931012,800,0,77,54,61
ANTIOCH.C,19931013,800,0,75,61,63
ANTIOCH.C,19931014,800,0.06,75,57,59
ANTIOCH.C,19931015,800,0.17,71,57,60
ANTIOCH.C,19931016,800,0,71,53,58
ANTIOCH.C,19931017,800,0,71,50,55
ANTIOCH.C,19931018,800,0,75,51,58
ANTIOCH.C,19931019,800,0,77,49,53
ANTIOCH.C,19931020,800,0,78,49,53
ANTIOCH.C,19931021,800,0,73,53,61
ANTIOCH.C,19931022,800,0,80,53,59
ANTIOCH.C,19931023,800,0,80,53,58
ANTIOCH.C,19931024,800,0,83,56,61
ANTIOCH.C,19931025,800,0,86,57,60
ANTIOCH.C,19931026,800,0,89,58,65
ANTIOCH.C,19931027,800,0,81,59,61
ANTIOCH.C,19931028,800,0,80,51,52
ANTIOCH.C,19931029,800,0,77,51,58
ANTIOCH.C,19931030,800,0,81,55,56
ANTIOCH.C,19931031,800,0,81,55,57
ANTIOCH.C,19931101,800,0,79,53,64
ANTIOCH.C,19931102,800,0,76,53,60
ANTIOCH.C,19931103,800,0,77,46,55
ANTIOCH.C,19931104,800,0,79,49,64
ANTIOCH.C,19931105,800,0,76,50,53
ANTIOCH.C,19931106,800,0,75,48,58
ANTIOCH.C,19931107,800,0,73,45,55
ANTIOCH.C,19931108,800,0,72,46,52
ANTIOCH.C,19931109,800,0,65,46,49
ANTIOCH.C,19931110,800,0,62,49,51
ANTIOCH.C,19931111,800,1.06,66,50,56
ANTIOCH.C,19931112,800,0,60,46,46
ANTIOCH.C,19931113,800,0,60,46,50
ANTIOCH.C,19931114,800,0,63,46,51
ANTIOCH.C,19931115,800,0,64,38,42
ANTIOCH.C,19931116,800,0,59,33,42
ANTIOCH.C,19931117,800,0,60,39,46
ANTIOCH.C,19931118,800,0,63,46,52
ANTIOCH.C,19931119,800,0,62,43,48
ANTIOCH.C,19931120,800,0,61,38,52
ANTIOCH.C,19931121,800,0,52,38,42
ANTIOCH.C,19931122,800,0.14,63,42,48
ANTIOCH.C,19931123,800,0,56,42,43
ANTIOCH.C,19931124,800,0,55,39,43
ANTIOCH.C,19931125,800,0,54,30,38
ANTIOCH.C,19931126,800,0,58,34,40
ANTIOCH.C,19931127,800,0,51,38,40
ANTIOCH.C,19931128,800,0.01,50,40,43
ANTIOCH.C,19931129,800,0.2,58,43,48
ANTIOCH.C,19931130,800,0.45,62,48,52
ANTIOCH.C,19931201,800,0,59,38,45
ANTIOCH.C,19931202,800,0,67,43,49
ANTIOCH.C,19931203,800,0,67,37,38
ANTIOCH.C,19931204,800,0,62,37,54
ANTIOCH.C,19931205,800,0,60,40,44
ANTIOCH.C,19931206,800,0,59,39,44
ANTIOCH.C,19931207,800,0,58,38,42
ANTIOCH.C,19931208,800,0,64,42,57
ANTIOCH.C,19931209,800,0.4,61,50,51
ANTIOCH.C,19931210,800,0,64,46,48
ANTIOCH.C,19931211,800,0.03,56,48,51
ANTIOCH.C,19931212,800,0.43,55,41,42
ANTIOCH.C,19931213,800,0,59,39,40
ANTIOCH.C,19931214,800,0.22,55,40,46
ANTIOCH.C,19931215,800,0.15,58,39,41
ANTIOCH.C,19931216,800,0,41,34,35
ANTIOCH.C,19931217,800,0,47,34,38
ANTIOCH.C,19931218,800,0,50,33,36
ANTIOCH.C,19931219,800,0,47,29,38
ANTIOCH.C,19931220,800,0,40,34,37
ANTIOCH.C,19931221,800,0,38,33,34
ANTIOCH.C,19931222,800,0,37,33,35
ANTIOCH.C,19931223,800,0,46,27,30
ANTIOCH.C,19931224,800,0,39,30,32
ANTIOCH.C,19931225,800,0,35,30,30
ANTIOCH.C,19931226,800,0,48,30,35
ANTIOCH.C,19931227,2359,0.07,59,39,48
ANTIOCH.C,19931228,800,0,54,39,44
ANTIOCH.C,19931229,800,0,49,38,39
ANTIOCH.C,19931230,800,0,51,37,39
ANTIOCH.C,19931231,800,0,49,36,42
ANTIOCH.C,19940101,800,0,48,41,41
ANTIOCH.C,19940102,800,0,50,41,46
ANTIOCH.C,19940103,800,0,50,41,44
ANTIOCH.C,19940104,800,0,48,41,43
ANTIOCH.C,19940105,800,0.09,53,36,42
ANTIOCH.C,19940106,800,0,56,41,46
ANTIOCH.C,19940107,800,0,49,33,37
ANTIOCH.C,19940108,800,0,49,33,36
ANTIOCH.C,19940109,800,0.03,56,36,45
ANTIOCH.C,19940110,800,0,50,40,42
ANTIOCH.C,19940111,800,0,57,33,39
ANTIOCH.C,19940112,800,0,52,30,34
ANTIOCH.C,19940113,800,0,61,33,34
ANTIOCH.C,19940114,800,0,57,34,39
ANTIOCH.C,19940115,800,0,63,32,33
ANTIOCH.C,19940116,800,0,65,33,37
ANTIOCH.C,19940117,800,0,64,32,34
ANTIOCH.C,19940118,800,0,64,33,34
ANTIOCH.C,19940119,800,0,61,33,37
ANTIOCH.C,19940120,800,0,61,37,38
ANTIOCH.C,19940121,800,0,62,37,46
ANTIOCH.C,19940122,800,0,56,43,44
ANTIOCH.C,19940123,800,0.31,63,43,52
ANTIOCH.C,19940124,800,0.24,63,47,47
ANTIOCH.C,19940125,800,0.13,54,40,42
ANTIOCH.C,19940126,800,0.11,53,40,46
ANTIOCH.C,19940127,800,0.01,57,44,48
ANTIOCH.C,19940128,800,0,53,34,38
ANTIOCH.C,19940129,800,0,61,37,49
ANTIOCH.C,19940130,800,0,52,31,39
ANTIOCH.C,19940131,800,0,53,28,33
ANTIOCH.C,19940201,800,0,52,33,42
ANTIOCH.C,19940202,800,0,53,37,43
ANTIOCH.C,19940203,800,0,54,37,45
ANTIOCH.C,19940204,800,0,60,39,39
ANTIOCH.C,19940205,800,0,52,35,40
ANTIOCH.C,19940206,800,0.08,53,41,
ANTIOCH.C,19940207,800,0.81,59,41,50
ANTIOCH.C,19940208,800,0.21,55,45,48
ANTIOCH.C,19940209,800,0,63,35,41
ANTIOCH.C,19940210,800,0,57,41,48
ANTIOCH.C,19940211,800,0.09,55,42,47
ANTIOCH.C,19940212,800,0,56,35,45
ANTIOCH.C,19940213,800,0,59,34,38
ANTIOCH.C,19940214,800,0,61,38,40
ANTIOCH.C,19940215,800,0,61,36,40
ANTIOCH.C,19940216,800,0,62,40,42
ANTIOCH.C,19940217,800,0.17,56,42,50
ANTIOCH.C,19940218,800,0.23,55,39,43
ANTIOCH.C,19940219,800,0.12,45,36,44
ANTIOCH.C,19940220,800,0.68,46,39,44
ANTIOCH.C,19940221,800,0.02,58,42,45
ANTIOCH.C,19940222,800,0.04,56,42,47
ANTIOCH.C,19940223,800,0,57,37,43
ANTIOCH.C,19940224,800,0,67,38,44
ANTIOCH.C,19940225,800,0,60,41,46
ANTIOCH.C,19940226,800,0.1,56,46,48
ANTIOCH.C,19940227,800,0.1,65,46,52
ANTIOCH.C,19940228,800,0,69,47,54
ANTIOCH.C,19940301,800,0,69,44,46
ANTIOCH.C,19940302,800,0,72,48,
ANTIOCH.C,19940303,800,0,71,49,55
ANTIOCH.C,19940304,800,0,66,54,59
ANTIOCH.C,19940305,800,0,69,46,54
ANTIOCH.C,19940306,800,0,74,52,62
ANTIOCH.C,19940307,800,0,71,42,51
ANTIOCH.C,19940308,800,0,69,45,55
ANTIOCH.C,19940309,800,0,67,48,58
ANTIOCH.C,19940310,800,0,69,47,56
ANTIOCH.C,19940311,800,0,72,48,53
ANTIOCH.C,19940312,800,0,75,45,53
ANTIOCH.C,19940313,800,0,80,45,51
ANTIOCH.C,19940314,800,0,68,47,54
ANTIOCH.C,19940315,800,0,64,52,57
ANTIOCH.C,19940316,800,0,68,43,52
ANTIOCH.C,19940317,800,0,69,46,54
ANTIOCH.C,19940318,800,0,62,44,53
ANTIOCH.C,19940319,800,0,69,44,58
ANTIOCH.C,19940320,800,0,69,44,57
ANTIOCH.C,19940321,800,0,68,42,48
ANTIOCH.C,19940322,800,0,57,41,49
ANTIOCH.C,19940323,800,0,62,35,47
ANTIOCH.C,19940324,800,0,62,37,51
ANTIOCH.C,19940325,800,0.13,60,45,47
ANTIOCH.C,19940326,800,0,69,41,48
ANTIOCH.C,19940327,800,0,74,43,50
ANTIOCH.C,19940328,800,0,70,48,61
ANTIOCH.C,19940329,800,0,70,49,58
ANTIOCH.C,19940330,800,0,70,47,56
ANTIOCH.C,19940331,800,0,72,48,52
ANTIOCH.C,19940401,800,0,77,48,58
ANTIOCH.C,19940402,800,0,74,51,57
ANTIOCH.C,19940403,800,0,73,52,54
ANTIOCH.C,19940404,800,0,77,52,56
ANTIOCH.C,19940405,800,0,75,50,62
ANTIOCH.C,19940406,800,0,66,51,56
ANTIOCH.C,19940407,800,0,66,49,52
ANTIOCH.C,19940408,800,0,66,50,52
ANTIOCH.C,19940409,800,0.4,64,45,52
ANTIOCH.C,19940410,800,0.01,72,52,56
ANTIOCH.C,19940411,800,0,79,46,56
ANTIOCH.C,19940412,800,0,77,55,56
ANTIOCH.C,19940413,800,0,79,48,56
ANTIOCH.C,19940414,800,0,83,49,56
ANTIOCH.C,19940415,800,0,83,55,70
ANTIOCH.C,19940416,800,0,82,51,65
ANTIOCH.C,19940417,800,0,80,50,60
ANTIOCH.C,19940418,800,0,82,54,66
ANTIOCH.C,19940419,800,0,76,50,61
ANTIOCH.C,19940420,800,0,79,44,62
ANTIOCH.C,19940421,800,0,79,56,62
ANTIOCH.C,19940422,800,0,68,48,57
ANTIOCH.C,19940423,800,0,57,49,52
ANTIOCH.C,19940424,800,0.07,61,46,53
ANTIOCH.C,19940425,800,0.05,61,47,53
ANTIOCH.C,19940426,800,0.01,68,46,48
ANTIOCH.C,19940427,800,0,69,47,55
ANTIOCH.C,19940428,800,0,77,49,56
ANTIOCH.C,19940429,800,0,69,49,55
ANTIOCH.C,19940430,800,0,72,48,58
ANTIOCH.C,19940501,800,0,73,47,56
ANTIOCH.C,19940502,800,0,77,47,57
ANTIOCH.C,19940503,800,0,77,53,56
ANTIOCH.C,19940504,800,0,73,53,60
ANTIOCH.C,19940505,800,0,70,55,56
ANTIOCH.C,19940506,800,0.06,62,53,55
ANTIOCH.C,19940507,800,0.8,68,52,53
ANTIOCH.C,19940508,800,0.02,76,51,64
ANTIOCH.C,19940509,800,0,79,51,57
ANTIOCH.C,19940510,800,0,85,53,61
ANTIOCH.C,19940511,800,0,85,53,59
ANTIOCH.C,19940512,800,0,81,55,63
ANTIOCH.C,19940513,800,0,87,56,66
ANTIOCH.C,19940514,800,0,82,52,75
ANTIOCH.C,19940515,800,0,69,55,57
ANTIOCH.C,19940516,800,0,67,52,53
ANTIOCH.C,19940517,800,0.17,65,49,50
ANTIOCH.C,19940518,800,0.01,72,50,55
ANTIOCH.C,19940519,800,0,65,52,57
ANTIOCH.C,19940520,800,0,73,48,58
ANTIOCH.C,19940521,800,0,76,52,58
ANTIOCH.C,19940522,800,0,79,48,59
ANTIOCH.C,19940523,800,0,88,47,67
ANTIOCH.C,19940524,800,0,86,54,67
ANTIOCH.C,19940525,800,0,81,52,58
ANTIOCH.C,19940526,800,0,79,52,59
ANTIOCH.C,19940527,800,0,85,52,63
ANTIOCH.C,19940528,800,0,87,63,69
ANTIOCH.C,19940529,800,0,89,56,70
ANTIOCH.C,19940530,800,0,90,60,76
ANTIOCH.C,19940531,800,0,79,58,65
ANTIOCH.C,19940601,800,0,85,56,69
ANTIOCH.C,19940602,800,0,86,60,67
ANTIOCH.C,19940603,800,0,81,56,66
ANTIOCH.C,19940604,800,0,82,59,70
ANTIOCH.C,19940605,800,0,73,55,66
ANTIOCH.C,19940606,800,0,74,55,58
ANTIOCH.C,19940607,800,0,81,53,62
ANTIOCH.C,19940608,800,0,89,59,71
ANTIOCH.C,19940609,800,0,98,64,77
ANTIOCH.C,19940610,800,0,102,75,82
ANTIOCH.C,19940611,800,0,94,58,70
ANTIOCH.C,19940612,800,0,86,68,76
ANTIOCH.C,19940613,800,0,82,64,72
ANTIOCH.C,19940614,800,0,84,58,65
ANTIOCH.C,19940615,800,0,78,54,63
ANTIOCH.C,19940616,800,0,79,49,62
ANTIOCH.C,19940617,800,0,84,49,58
ANTIOCH.C,19940618,800,0,87,51,52
ANTIOCH.C,19940619,800,0,90,52,66
ANTIOCH.C,19940620,800,0,85,52,59
ANTIOCH.C,19940621,800,0,89,52,60
ANTIOCH.C,19940622,800,0,89,52,65
ANTIOCH.C,19940623,800,0,91,55,65
ANTIOCH.C,19940624,800,0,92,58,78
ANTIOCH.C,19940625,800,0,90,58,69
ANTIOCH.C,19940626,800,0,94,61,72
ANTIOCH.C,19940627,800,0,98,65,69
ANTIOCH.C,19940628,800,0,96,56,64
ANTIOCH.C,19940629,800,0,94,58,68
ANTIOCH.C,19940630,800,0,95,56,68
ANTIOCH.C,19940701,800,0,96,56,66
ANTIOCH.C,19940702,800,0,90,60,69
ANTIOCH.C,19940703,800,0,91,59,68
ANTIOCH.C,19940704,800,0,87,58,62
ANTIOCH.C,19940705,800,0,87,57,66
ANTIOCH.C,19940706,800,0,94,57,73
ANTIOCH.C,19940707,800,0,96,57,67
ANTIOCH.C,19940708,800,0,92,58,64
ANTIOCH.C,19940709,800,0,94,54,73
ANTIOCH.C,19940710,800,0,94,57,69
ANTIOCH.C,19940711,800,0,93,55,67
ANTIOCH.C,19940712,800,0,95,55,63
ANTIOCH.C,19940713,800,0,99,55,73
ANTIOCH.C,19940714,800,0,96,56,71
ANTIOCH.C,19940715,800,0,93,58,76
ANTIOCH.C,19940716,800,0,88,55,74
ANTIOCH.C,19940717,800,0,100,58,71
ANTIOCH.C,19940718,800,0,93,56,64
ANTIOCH.C,19940719,800,0,85,58,63
ANTIOCH.C,19940720,800,0,86,58,62
ANTIOCH.C,19940721,800,0,87,58,65
ANTIOCH.C,19940722,800,0,86,60,64
ANTIOCH.C,19940723,800,0,79,58,64
ANTIOCH.C,19940724,800,0,86,58,64
ANTIOCH.C,19940725,800,0,94,58,60
ANTIOCH.C,19940726,800,0,96,60,71
ANTIOCH.C,19940727,800,0,92,56,67
ANTIOCH.C,19940728,800,0,93,57,61
ANTIOCH.C,19940729,800,0,94,59,66
ANTIOCH.C,19940730,800,0,91,60,73
ANTIOCH.C,19940731,800,0,82,58,63
ANTIOCH.C,19940801,800,0,87,58,66
ANTIOCH.C,19940802,800,0,92,55,72
ANTIOCH.C,19940803,800,0,94,56,72
ANTIOCH.C,19940804,800,0,95,62,80
ANTIOCH.C,19940805,800,0,95,58,63
ANTIOCH.C,19940806,800,0,101,60,72
ANTIOCH.C,19940807,800,0,98,61,71
ANTIOCH.C,19940808,800,0,93,61,72
ANTIOCH.C,19940809,800,0,91,54,66
ANTIOCH.C,19940810,800,0,90,56,64
ANTIOCH.C,19940811,800,0,96,57,68
ANTIOCH.C,19940812,800,0,97,60,71
ANTIOCH.C,19940813,800,0,99,59,70
ANTIOCH.C,19940814,800,0,101,60,74
ANTIOCH.C,19940815,800,0,100,62,71
ANTIOCH.C,19940816,800,0,97,60,68
ANTIOCH.C,19940817,800,0,100,60,66
ANTIOCH.C,19940818,800,0,92,56,66
ANTIOCH.C,19940819,800,0,92,60,73
ANTIOCH.C,19940820,800,0,93,58,72
ANTIOCH.C,19940821,800,0,88,59,70
ANTIOCH.C,19940822,800,0,86,59,67
ANTIOCH.C,19940823,800,0,87,55,62
ANTIOCH.C,19940824,800,0,87,54,71
ANTIOCH.C,19940825,800,0,89,56,71
ANTIOCH.C,19940826,800,0,86,55,58
ANTIOCH.C,19940827,800,0,88,58,64
ANTIOCH.C,19940828,800,0,84,62,70
ANTIOCH.C,19940829,800,0,89,54,63
ANTIOCH.C,19940830,800,0,92,57,67
ANTIOCH.C,19940831,800,0,92,56,59
ANTIOCH.C,19940901,800,0,87,59,66
ANTIOCH.C,19940902,800,0,80,59,64
ANTIOCH.C,19940903,800,0,86,56,67
ANTIOCH.C,19940904,800,0,92,57,65
ANTIOCH.C,19940905,800,0,92,59,66
ANTIOCH.C,19940906,800,0,91,59,63
ANTIOCH.C,19940907,800,0,86,53,58
ANTIOCH.C,19940908,800,0,84,56,74
ANTIOCH.C,19940909,800,0,81,60,67
ANTIOCH.C,19940910,800,0,82,55,70
ANTIOCH.C,19940911,800,0,80,55,65
ANTIOCH.C,19940912,800,0,80,54,63
ANTIOCH.C,19940913,800,0,82,52,64
ANTIOCH.C,19940914,800,0,86,52,57
ANTIOCH.C,19940915,800,0,93,57,60
ANTIOCH.C,19940916,800,0,95,60,66
ANTIOCH.C,19940917,800,0,84,60,64
ANTIOCH.C,19940918,800,0,86,54,60
ANTIOCH.C,19940919,800,0,88,55,62
ANTIOCH.C,19940920,800,0,90,57,62
ANTIOCH.C,19940921,800,0,90,57,63
ANTIOCH.C,19940922,800,0,89,57,63
ANTIOCH.C,19940923,800,0,81,60,67
ANTIOCH.C,19940924,800,0,85,58,64
ANTIOCH.C,19940925,800,0,87,58,62
ANTIOCH.C,19940926,800,0,92,57,62
ANTIOCH.C,19940927,800,0,86,59,61
ANTIOCH.C,19940928,800,0,77,61,64
ANTIOCH.C,19940929,800,0.01,81,58,59
ANTIOCH.C,19940930,800,0,84,57,62
ANTIOCH.C,19941001,800,0,83,56,64
ANTIOCH.C,19941002,800,0,88,56,61
ANTIOCH.C,19941003,800,0,79,58,64
ANTIOCH.C,19941004,800,0,72,56,57
ANTIOCH.C,19941005,800,0.42,70,52,53
ANTIOCH.C,19941006,800,0,76,52,56
ANTIOCH.C,19941007,800,0,79,54,59
ANTIOCH.C,19941008,800,0,83,54,58
ANTIOCH.C,19941009,800,0,85,56,58
ANTIOCH.C,19941010,800,0,79,54,57
ANTIOCH.C,19941011,800,0,79,50,55
ANTIOCH.C,19941012,800,0,74,50,54
ANTIOCH.C,19941013,800,0,77,54,60
ANTIOCH.C,19941014,800,0,75,60,65
ANTIOCH.C,19941015,800,0,71,54,55
ANTIOCH.C,19941016,800,0,72,52,56
ANTIOCH.C,19941017,800,0,75,47,55
ANTIOCH.C,19941018,800,0,74,47,48
ANTIOCH.C,19941019,800,0,74,46,55
ANTIOCH.C,19941020,800,0,73,44,57
ANTIOCH.C,19941021,800,0,77,46,56
ANTIOCH.C,19941022,800,0,77,50,58
ANTIOCH.C,19941023,800,0,77,49,51
ANTIOCH.C,19941024,800,0,74,49,59
ANTIOCH.C,19941025,800,0,70,46,53
ANTIOCH.C,19941026,800,0,73,49,58
ANTIOCH.C,19941027,800,0,77,50,51
ANTIOCH.C,19941028,800,0,75,50,58
ANTIOCH.C,19941029,800,0,72,52,56
ANTIOCH.C,19941030,800,0,76,48,59
ANTIOCH.C,19941031,800,0,77,46,56
ANTIOCH.C,19941101,800,0,69,56,64
ANTIOCH.C,19941102,800,0,63,47,52
ANTIOCH.C,19941103,800,0,61,46,50
ANTIOCH.C,19941104,800,0,62,41,48
ANTIOCH.C,19941105,800,0.35,52,46,47
ANTIOCH.C,19941106,800,2,58,47,50
ANTIOCH.C,19941107,800,0.1,63,50,52
ANTIOCH.C,19941108,800,0,66,46,53
ANTIOCH.C,19941109,800,0,57,50,55
ANTIOCH.C,19941110,800,0.38,53,40,46
ANTIOCH.C,19941111,800,0,60,38,45
ANTIOCH.C,19941112,800,0.02,61,42,48
ANTIOCH.C,19941113,800,0,57,38,47
ANTIOCH.C,19941114,800,0,58,35,40
ANTIOCH.C,19941115,800,0.04,48,40,44
ANTIOCH.C,19941116,800,0.31,59,36,47
ANTIOCH.C,19941117,800,0,57,46,50
ANTIOCH.C,19941118,800,0.01,52,41,44
ANTIOCH.C,19941119,800,0,57,37,40
ANTIOCH.C,19941120,800,0,52,35,41
ANTIOCH.C,19941121,800,0,57,41,47
ANTIOCH.C,19941122,800,0,55,39,43
ANTIOCH.C,19941123,800,0,54,36,39
ANTIOCH.C,19941124,800,0,58,39,41
ANTIOCH.C,19941125,800,0.23,54,41,50
ANTIOCH.C,19941126,800,0.06,52,40,43
ANTIOCH.C,19941127,800,0,49,39,43
ANTIOCH.C,19941128,800,0,54,40,43
ANTIOCH.C,19941129,800,0,55,31,38
ANTIOCH.C,19941130,800,0,58,34,52
ANTIOCH.C,19941201,800,0,53,33,41
ANTIOCH.C,19941202,800,0,52,41,45
ANTIOCH.C,19941203,800,0.14,56,44,47
ANTIOCH.C,19941204,800,0.01,50,45,46
ANTIOCH.C,19941205,800,0.01,49,37,38
ANTIOCH.C,19941206,800,0.01,56,38,44
ANTIOCH.C,19941207,800,0,53,35,37
ANTIOCH.C,19941208,800,0,51,37,44
ANTIOCH.C,19941209,800,0,51,31,36
ANTIOCH.C,19941210,800,0,44,30,33
ANTIOCH.C,19941211,800,0,55,32,39
ANTIOCH.C,19941212,800,0.14,52,39,43
ANTIOCH.C,19941213,800,0.39,51,39,42
ANTIOCH.C,19941214,800,0.12,48,41,43
ANTIOCH.C,19941215,800,0.31,52,42,45
ANTIOCH.C,19941216,800,0,44,37,38
ANTIOCH.C,19941217,800,0,45,38,41
ANTIOCH.C,19941218,800,0,53,38,41
ANTIOCH.C,19941219,2359,0,49,43,44
ANTIOCH.C,19941220,2359,0,46,43,44
ANTIOCH.C,19941221,2359,0,45,39,
ANTIOCH.C,19941222,2359,0,41,37,
ANTIOCH.C,19941223,2359,0,42,37,
ANTIOCH.C,19941224,2359,0.04,55,40,
ANTIOCH.C,19941225,2359,0,60,37,
ANTIOCH.C,19941226,2359,0,54,33,
ANTIOCH.C,19941227,2359,0.04,49,33,
ANTIOCH.C,19941228,2359,0.04,55,36,
